Flight Distance,Mean,Median,Variance,Standard deviation,Standard error,,,,,,,,,,Q1,Q3,IQR,Lower fence,Upper fence,outlier status
1872,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
190,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
231,,,,,,,,,,,,,,,,,,,,Normal
107,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
1535,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
3044,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
1886,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
200,,,,,,,,,,,,,,,,,,,,Normal
3890,,,,,,,,,,,,,,,,,,,,Outlier
1502,,,,,,,,,,,,,,,,,,,,Normal
107,,,,,,,,,,,,,,,,,,,,Normal
250,,,,,,,,,,,,,,,,,,,,Normal
200,,,,,,,,,,,,,,,,,,,,Normal
250,,,,,,,,,,,,,,,,,,,,Normal
107,,,,,,,,,,,,,,,,,,,,Normal
190,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
190,,,,,,,,,,,,,,,,,,,,Normal
250,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
200,,,,,,,,,,,,,,,,,,,,Normal
1648,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
107,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
200,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
190,,,,,,,,,,,,,,,,,,,,Normal
190,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
2036,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
2630,,,,,,,,,,,,,,,,,,,,Normal
3703,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
2918,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
2146,,,,,,,,,,,,,,,,,,,,Normal
2265,,,,,,,,,,,,,,,,,,,,Normal
2792,,,,,,,,,,,,,,,,,,,,Normal
2134,,,,,,,,,,,,,,,,,,,,Normal
3634,,,,,,,,,,,,,,,,,,,,Normal
3983,,,,,,,,,,,,,,,,,,,,Outlier
590,,,,,,,,,,,,,,,,,,,,Normal
1778,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
231,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
547,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
1001,,,,,,,,,,,,,,,,,,,,Normal
1972,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1972,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
3847,,,,,,,,,,,,,,,,,,,,Outlier
1972,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1972,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
718,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1972,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1265,,,,,,,,,,,,,,,,,,,,Normal
1039,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1112,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1972,,,,,,,,,,,,,,,,,,,,Normal
1972,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
349,,,,,,,,,,,,,,,,,,,,Normal
1972,,,,,,,,,,,,,,,,,,,,Normal
349,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1972,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1972,,,,,,,,,,,,,,,,,,,,Normal
1788,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1972,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
1849,,,,,,,,,,,,,,,,,,,,Normal
2560,,,,,,,,,,,,,,,,,,,,Normal
313,,,,,,,,,,,,,,,,,,,,Normal
3245,,,,,,,,,,,,,,,,,,,,Normal
3718,,,,,,,,,,,,,,,,,,,,Normal
313,,,,,,,,,,,,,,,,,,,,Normal
313,,,,,,,,,,,,,,,,,,,,Normal
313,,,,,,,,,,,,,,,,,,,,Normal
313,,,,,,,,,,,,,,,,,,,,Normal
3262,,,,,,,,,,,,,,,,,,,,Normal
196,,,,,,,,,,,,,,,,,,,,Normal
196,,,,,,,,,,,,,,,,,,,,Normal
196,,,,,,,,,,,,,,,,,,,,Normal
196,,,,,,,,,,,,,,,,,,,,Normal
196,,,,,,,,,,,,,,,,,,,,Normal
196,,,,,,,,,,,,,,,,,,,,Normal
2079,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
2572,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
1945,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
1741,,,,,,,,,,,,,,,,,,,,Normal
1971,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
1683,,,,,,,,,,,,,,,,,,,,Normal
3096,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
644,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1711,,,,,,,,,,,,,,,,,,,,Normal
1158,,,,,,,,,,,,,,,,,,,,Normal
1158,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1558,,,,,,,,,,,,,,,,,,,,Normal
1158,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
1337,,,,,,,,,,,,,,,,,,,,Normal
3033,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
1610,,,,,,,,,,,,,,,,,,,,Normal
3623,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
3201,,,,,,,,,,,,,,,,,,,,Normal
3385,,,,,,,,,,,,,,,,,,,,Normal
2179,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
3531,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
2470,,,,,,,,,,,,,,,,,,,,Normal
1566,,,,,,,,,,,,,,,,,,,,Normal
2156,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
2045,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
3851,,,,,,,,,,,,,,,,,,,,Outlier
202,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
602,,,,,,,,,,,,,,,,,,,,Normal
2626,,,,,,,,,,,,,,,,,,,,Normal
2014,,,,,,,,,,,,,,,,,,,,Normal
2276,,,,,,,,,,,,,,,,,,,,Normal
2276,,,,,,,,,,,,,,,,,,,,Normal
2276,,,,,,,,,,,,,,,,,,,,Normal
2276,,,,,,,,,,,,,,,,,,,,Normal
2276,,,,,,,,,,,,,,,,,,,,Normal
2276,,,,,,,,,,,,,,,,,,,,Normal
2276,,,,,,,,,,,,,,,,,,,,Normal
2276,,,,,,,,,,,,,,,,,,,,Normal
2276,,,,,,,,,,,,,,,,,,,,Normal
2276,,,,,,,,,,,,,,,,,,,,Normal
2276,,,,,,,,,,,,,,,,,,,,Normal
902,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
851,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
1422,,,,,,,,,,,,,,,,,,,,Normal
969,,,,,,,,,,,,,,,,,,,,Normal
984,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
1340,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
794,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
1383,,,,,,,,,,,,,,,,,,,,Normal
1127,,,,,,,,,,,,,,,,,,,,Normal
1165,,,,,,,,,,,,,,,,,,,,Normal
728,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
1025,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
1407,,,,,,,,,,,,,,,,,,,,Normal
1021,,,,,,,,,,,,,,,,,,,,Normal
1339,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2370,,,,,,,,,,,,,,,,,,,,Normal
985,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
1336,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
2402,,,,,,,,,,,,,,,,,,,,Normal
757,,,,,,,,,,,,,,,,,,,,Normal
